IID	Population	Super_Population	sex	sim_age	PC1	PC2	PC3	PC4	PC5	sim_pheno_dict	sim_pheno_quant	score1	score2	score3
HG01767	IBS	EUR	1	78	-0.00966412	0.0254128	0.00135861	-0.0143201	-0.0429622	0	-1.89302526121737	-0.13435106058	-0.91493646	-2.2708619404
HG01768	IBS	EUR	2	58	-0.00966399	0.0247388	0.000997289	-0.0140495	-0.0432129	0	-1.55940986874974	-0.12107219136	-0.79492696	-2.7798195558
HG01770	IBS	EUR	2	53	-0.0109314	0.0253382	0.00857062	-0.0218154	-0.00449176	0	-0.140779100719148	-0.049287548148	-0.780757356	-2.610529582
HG01771	IBS	EUR	1	38	-0.0113681	0.0259583	0.00862143	-0.0227739	-0.00568893	0	0.348228874224334	-0.08521259788	-0.637035376	-1.0317929266
HG01773	IBS	EUR	2	75	-0.0112739	0.024839	0.00769898	-0.0222371	-0.00223494	0	0.0276128486518196	-0.21316863312	-0.838355928	-1.0989612302
HG01775	IBS	EUR	1	52	-0.0113142	0.0249839	0.00810269	-0.021998	-0.00169238	0	-1.64128865098547	0.0002966522773	-0.793098624	-2.3119959682
HG01776	IBS	EUR	2	39	-0.0113794	0.0239114	0.00689194	-0.0209777	-0.00090301	0	-0.450672747625982	-0.0888581241	-0.8086794	-2.0627604854
HG01777	IBS	EUR	1	75	-0.0114157	0.0252654	0.00789363	-0.0219841	-0.00337716	0	0.253117087554871	-0.11928434386	-0.781366136	-2.2739074836
HG01779	IBS	EUR	2	65	-0.0113919	0.0251719	0.00800818	-0.0221994	-0.00359207	0	0.656188430272855	-0.056108796332	-0.645252908	-1.8692149354
HG01781	IBS	EUR	1	55	-0.0112842	0.0250542	0.00743068	-0.0220221	-0.00174844	0	-0.11792909130166	0.033666472502	-0.776108672	-3.2993405994
HG01783	IBS	EUR	1	66	-0.0106301	0.0251011	0.00766499	-0.0220872	-0.00372949	0	-0.433086972392101	0.0060100618096	-0.69632456	-1.910214601
HG01784	IBS	EUR	2	48	-0.0109016	0.0253659	0.00812016	-0.0224196	-0.00421056	0	0.480919594527841	0.03689486235	-0.824282132	-0.8342868908
HG01785	IBS	EUR	1	45	-0.0107815	0.0256473	0.00107889	-0.0136037	-0.0418555	0	-0.465448499157039	0.01569267368	-0.789242352	-1.9714069858
HG01786	IBS	EUR	2	76	-0.0104881	0.0253126	0.000870634	-0.0137546	-0.0404143	0	-2.64697551360606	-0.21787088238	-0.942622976	-1.602013307
HG01789	GBR	EUR	1	47	-0.0122761	0.0254047	0.00769177	-0.0218786	-0.00213676	0	1.03686166192166	-0.1631316193	-0.947259684	-3.3310692732
HG01790	GBR	EUR	2	36	-0.0121091	0.0251417	0.0071108	-0.0210207	-0.000725952	0	0.546130386129155	-0.24980562476	-1.03803976	-1.9812474174
HG01791	GBR	EUR	1	71	-0.0120416	0.0250859	0.00739352	-0.0212943	-0.000808187	0	-1.02944666897917	-0.11444411484	-0.851072444	-2.8012087384
HG01794	CDX	EAS	2	29	-0.0152448	-0.0353692	-0.0022543	-0.0163643	-0.00409631	0	-0.698638497250174	-0.30537865578	-0.960419312	-1.2491781698
HG01795	CDX	EAS	2	49	-0.0150477	-0.0349199	-0.00228357	-0.015276	-0.00402618	0	0.947926885830546	-0.16125374842	-0.68351024	-2.131752276
HG01796	CDX	EAS	2	25	-0.0153315	-0.0355441	-0.00181058	-0.0160276	-0.0053943	0	-0.223190694733769	-0.22781299716	-0.85704248	-0.3282532528
HG01797	CDX	EAS	2	34	-0.0151919	-0.0353311	-0.0021473	-0.0159629	-0.00477353	0	-1.55170046801095	-0.3396153044	-0.86936778	-0.9416358904
HG01798	CDX	EAS	2	35	-0.0153124	-0.0351509	0.000841702	-0.0133373	-0.0022925	0	0.523211496578804	-0.13638289668	-0.79611458	-1.2219474306
HG01799	CDX	EAS	2	38	-0.0155563	-0.0358266	-0.00204394	-0.0156793	-0.00539579	0	-1.79193483641371	-0.40080343858	-0.946884436	-0.9344315172
HG01800	CDX	EAS	2	46	-0.0151429	-0.0352752	-0.00173028	-0.0157491	-0.00484077	0	-0.870458603363478	-0.23764237238	-0.839715204	-1.0814429586
HG01801	CDX	EAS	2	74	-0.0149566	-0.035043	-0.00219875	-0.0158741	-0.00420883	0	-0.572851122890546	-0.3148504615	-0.897786828	0.6966552106
HG01802	CDX	EAS	2	52	-0.0151116	-0.0353596	-0.00156704	-0.0147148	-0.00452632	0	-0.24116334655608	-0.21991281456	-0.701755676	-0.9549889338
HG01804	CDX	EAS	2	58	-0.0151086	-0.0349087	-0.00193128	-0.0156233	-0.00430685	0	-0.765027347784744	-0.23837854488	-0.74537626	-0.9852716144
HG01805	CDX	EAS	2	67	-0.0152819	-0.0351482	-0.00214524	-0.0157736	-0.00434331	0	-0.471171964126664	-0.19117684686	-0.698019164	-0.9799419138
HG01806	CDX	EAS	2	37	-0.0149843	-0.0353929	-0.00231599	-0.0162329	-0.00459663	0	-0.412425597579014	-0.26703206126	-0.781717432	0.9532614198
HG01807	CDX	EAS	2	24	-0.0152027	-0.0359282	-0.00168406	-0.0162612	-0.0053407	0	-0.358931694564505	-0.36034760468	-0.932149964	-0.37291972682
HG01808	CDX	EAS	2	68	-0.0151073	-0.0347544	-0.00185268	-0.0153055	-0.00445942	0	-1.78894530209046	-0.28944031082	-0.885082288	-1.6561356808
HG01809	CDX	EAS	2	29	-0.0153567	-0.0353474	-0.0017533	-0.0163511	-0.0041433	0	0.899003721025122	-0.27148443254	-0.791591644	-2.0560359772
HG01810	CDX	EAS	1	65	-0.0151392	-0.0349118	-0.00192791	-0.0154228	-0.00413053	0	-1.77847879805279	-0.2271912469	-0.828028624	-0.29171121314
HG01811	CDX	EAS	1	45	-0.0152742	-0.0353854	-0.00150908	-0.0158651	-0.00542207	0	-1.78249598798453	-0.3760579465	-0.7841286	-1.5911811544
HG01812	CDX	EAS	2	72	-0.0152329	-0.0358535	-0.0018802	-0.0160806	-0.00589933	0	-0.718556308447645	-0.18867301902	-0.646031348	-0.6603454256
HG01813	CDX	EAS	2	65	-0.0152063	-0.0356355	-0.0014465	-0.0155348	-0.00427667	0	-0.884864350054566	-0.20171378902	-0.81868934	-0.6848889208
HG01815	CDX	EAS	2	29	-0.0152136	-0.0351508	-0.00220629	-0.0158738	-0.00448813	0	-0.32511950125903	-0.21443400848	-0.761996952	0.08462323302
HG01816	CDX	EAS	1	50	-0.0152516	-0.0355047	-0.0021164	-0.0158673	-0.00303804	0	-1.01427248341102	-0.09968701124	-0.740533964	-1.63953875
HG01817	CDX	EAS	2	25	-0.0149528	-0.0347857	-0.00209501	-0.0154295	-0.00355458	0	-0.236785008911826	-0.2648370052	-0.5511455	-0.655431608
HG01840	KHV	EAS	1	63	-0.015136	-0.0346518	-0.00200066	-0.0148678	-0.00218214	0	-0.415986920157037	-0.21953168754	-0.747985032	-2.4210340926
HG01841	KHV	EAS	2	71	-0.015083	-0.0341224	-0.00136868	-0.0150891	-0.00241566	0	-1.2348443496184	-0.074067198632	-0.700055084	-0.2882165163
HG01842	KHV	EAS	1	59	-0.0149868	-0.0341218	-0.00148637	-0.0150518	-0.00228559	0	-1.391248641347	-0.22659473684	-0.802879024	-1.043002573
HG01843	KHV	EAS	2	40	-0.0151071	-0.033939	-0.00219031	-0.0145323	-0.0021862	0	-0.310581543574385	-0.24023874762	-0.887090264	-1.8062822402
HG01844	KHV	EAS	1	33	-0.0151231	-0.0343333	-0.00177271	-0.014197	-0.00237356	0	-0.472156517924917	-0.22328153992	-0.67334062	0.10163732646
HG01845	KHV	EAS	2	61	-0.0151321	-0.0343215	-0.00212806	-0.0146412	-0.00294308	0	-0.215357067556024	-0.23130203414	-0.825597496	0.15670855332
HG01846	KHV	EAS	1	77	-0.0149072	-0.033653	-0.00202041	-0.0143305	-0.00247766	0	-0.145834215432679	-0.21519121448	-0.7762943	-0.8987679504
HG01847	KHV	EAS	2	36	-0.0151506	-0.0341322	-0.00197658	-0.0151067	-0.00223578	0	-0.679076159714832	-0.3446633444	-0.780489892	-1.6549520138
HG01848	KHV	EAS	2	40	-0.0150315	-0.0340015	-0.00197164	-0.014401	-0.00214442	0	-0.051456810831285	-0.12730820344	-0.661735876	0.42807604974
HG01849	KHV	EAS	1	59	-0.0153895	-0.0342434	-0.00231365	-0.0148978	-0.0025723	0	-2.88804939405986	-0.32610422534	-0.802423936	-0.8353745848
HG01850	KHV	EAS	2	37	-0.0148082	-0.0336677	-0.00154345	-0.014307	-0.00223246	0	-1.83997011840769	-0.20927154624	-0.673133036	-1.5952120204
HG01851	KHV	EAS	2	70	-0.0151279	-0.0348619	-0.00170913	-0.0153939	-0.00328879	0	-2.13338981451411	-0.2852479136	-0.898722952	-1.4941844424
HG01852	KHV	EAS	1	53	-0.0151067	-0.0338162	-0.001799	-0.0148807	-0.00258831	0	-0.989965241614898	-0.23873611438	-0.8625714	-1.5453636442
HG01853	KHV	EAS	2	48	-0.015172	-0.0344021	-0.00199943	-0.0142925	-0.00325661	0	0.249428711507769	-0.24611550752	-0.914483368	-1.473793379
HG01855	KHV	EAS	2	45	-0.0150826	-0.033537	-0.00202711	-0.014314	-0.00139662	0	-0.11413531833075	-0.238898493	-0.822485732	-0.6600639048
HG01857	KHV	EAS	2	52	-0.0151689	-0.0345888	-0.00203702	-0.014689	-0.00244006	0	-0.161684714207829	-0.27116051664	-0.911860624	-1.1172472858
HG01858	KHV	EAS	2	33	-0.0151129	-0.0345868	-0.00232431	-0.0152472	-0.00280687	0	1.25742035971238	-0.25295055368	-0.748268464	-1.1800968044
HG01859	KHV	EAS	2	24	-0.0151666	-0.0346361	-0.00114058	-0.014999	-0.00328007	0	1.09955896258063	-0.1707036793	-0.684127004	0.6245251029
HG01860	KHV	EAS	1	72	-0.0150665	-0.0344047	-0.00226981	-0.0151927	-0.00335561	0	-2.11752583635167	-0.27110835356	-0.753595788	-1.6972697086
HG01861	KHV	EAS	1	76	-0.0151462	-0.0342312	-0.00176408	-0.0138553	-0.00211786	0	-2.07967793692325	-0.18894729586	-0.833228204	-2.1375874344
HG01862	KHV	EAS	2	50	-0.015069	-0.0340409	-0.00236644	-0.0140042	-0.00177347	0	-1.11409845713878	-0.16098788498	-0.694833548	0.726003754
HG01863	KHV	EAS	2	36	-0.0150336	-0.0343204	-0.00195558	-0.0137438	-0.0029356	0	0.64914756905187	-0.25246678318	-0.794531752	-0.28476852632
HG01864	KHV	EAS	1	71	-0.0148291	-0.0341584	-0.00232745	-0.0139679	-0.00254906	0	-1.72531953171906	-0.2897028089	-0.828635408	-0.827799116
HG01865	KHV	EAS	1	69	-0.0151113	-0.0343244	-0.00233554	-0.0141067	-0.00413492	0	-1.90346011602904	-0.28426859384	-0.7492984	-0.54557899274
HG01866	KHV	EAS	1	69	-0.014672	-0.0327122	-0.00242785	-0.0127942	-0.00130317	0	-1.36262721534379	-0.33348950786	-0.86604444	-1.2775030012
HG01867	KHV	EAS	1	40	-0.0147452	-0.0335344	-0.00224697	-0.0140494	-0.00190034	0	-0.466666129266406	-0.018839790084	-0.687404436	0.62466970222
HG01868	KHV	EAS	2	65	-0.0150874	-0.0338967	-0.0022869	-0.0138751	-0.00305061	0	-0.991721364516971	-0.2315535948	-0.83569526	-1.6372098052
HG01869	KHV	EAS	2	63	-0.0150585	-0.0340442	-0.00203218	-0.0138742	-0.00328643	0	0.0165436321024449	-0.15200153244	-0.652987408	-0.1411666857
HG01870	KHV	EAS	2	28	-0.0150792	-0.0346168	-0.00127072	-0.0137388	-0.00521783	0	-1.00278481262121	-0.25145801652	-0.851379828	-0.39370811844
HG01871	KHV	EAS	2	76	-0.0149659	-0.0347755	-0.00232992	-0.0137407	-0.00521623	0	-1.38485874065304	-0.18191790016	-0.759402152	-0.9282892452
HG01872	KHV	EAS	1	36	-0.0148773	-0.0344075	-0.00126323	-0.0124864	-0.00427371	0	0.231699337091813	-0.18456307312	-0.732298468	-1.3072674276
HG01873	KHV	EAS	1	63	-0.0150366	-0.0346765	-0.00153122	-0.0133919	-0.00722389	0	-0.654407104909986	-0.27667297632	-0.717875372	-0.53020475796
HG01874	KHV	EAS	2	45	-0.0150037	-0.0344065	-0.00180444	-0.0134572	-0.00531555	0	-2.15729409207489	-0.39654121014	-1.008423112	-1.2116847178
HG01878	KHV	EAS	2	56	-0.015164	-0.0342436	-0.00200396	-0.0133508	-0.00482946	0	0.163315411567153	-0.20827119298	-0.842363896	-2.636986139
HG01879	ACB	AFR	1	61	0.0265311	-3.67194e-05	0.00496599	-0.00721937	0.018845	0	-0.530091191565149	-0.23898094432	-0.696857492	3.3248694174
HG01880	ACB	AFR	2	45	0.0142277	-0.000251408	-0.00683201	0.00141805	0.0271737	1	1.70952404127393	-0.16345805922	-0.73363978	4.4723034108
HG01882	ACB	AFR	1	44	0.0328725	-0.00308089	0.00483742	-0.00551233	0.0243166	0	0.00680215732954947	-0.1139805365	-0.679342592	5.6769884978
HG01883	ACB	AFR	2	68	0.0278989	-0.000354117	0.00472184	-0.00717751	0.0195628	0	1.09880988629444	-0.20326942668	-0.692350524	6.085264038
HG01885	ACB	AFR	1	42	0.03161	-0.00235605	0.0046545	-0.00567527	0.0219374	0	1.04081377685757	-0.17773055098	-0.73623458	5.9329484888
HG01886	ACB	AFR	2	39	0.0296875	-0.000530244	0.00564082	-0.00557289	0.0184437	1	1.73048450000373	-0.10376835158	-0.64428884	4.8370392
HG01889	ACB	AFR	2	34	0.0335034	-0.00316776	0.00487895	-0.00528298	0.0203029	1	2.77568492810362	-0.14471805206	-0.58641482	6.693540912
HG01890	ACB	AFR	1	35	0.0290576	-0.00034219	0.00530692	-0.0068389	0.0186366	1	2.19949231471133	-0.13389589564	-0.611720108	5.4292629902
HG01892	PEL	AMR	1	36	-0.0122657	-0.00361267	0.0530464	0.0537639	0.0103343	0	-0.0178534071361399	-0.25659860392	-0.849733128	-2.1609152716
HG01893	PEL	AMR	2	34	-0.00881885	0.000324786	0.0447637	0.0406881	0.0107666	1	2.52946966768033	-0.18968935774	-0.768036848	-2.4695324486
HG01894	ACB	AFR	2	50	0.0307648	-0.00156159	0.00472875	-0.00666958	0.020088	1	2.00543928032193	-0.1252923528	-0.611889768	5.762378875
HG01896	ACB	AFR	2	29	0.0327727	-0.00343164	0.00474782	-0.00546667	0.0225172	1	1.59715656763866	-0.05781394011	-0.673328644	5.0412185584
HG01912	ACB	AFR	1	72	0.0298753	-0.00122207	0.00477147	-0.00595664	0.0215938	0	0.0605446054819087	-0.21397968488	-0.831731204	6.3856659262
HG01914	ACB	AFR	1	59	0.0271901	0.00029536	0.00556743	-0.00759478	0.0206756	1	1.90562101797146	-0.14707212138	-0.641600228	4.2108345696
HG01915	ACB	AFR	2	25	0.0307576	-0.00221276	0.00477028	-0.00609886	0.0219441	0	0.166714341512456	-0.25968043234	-0.722238628	3.8346204096
HG01917	PEL	AMR	1	25	-0.0153476	-0.00687761	0.0634573	0.0688049	0.0110892	0	0.640212837228905	-0.24639651508	-0.886770904	-1.5570211646
HG01918	PEL	AMR	2	79	-0.0151934	-0.00360846	0.0568827	0.0591437	0.00934048	1	1.97645056562004	-0.20276882938	-0.718627864	-2.3262063704
HG01920	PEL	AMR	1	57	-0.0168167	-0.0111308	0.071586	0.0822049	0.0125827	0	1.01243393795193	-0.24492417008	-0.861527492	-1.6471014224
HG01921	PEL	AMR	2	42	-0.0154443	-0.00355533	0.056307	0.0570122	0.00947974	1	3.04346220741868	-0.23967589116	-0.696148912	-1.919715928
HG01923	PEL	AMR	1	50	-0.0162063	-0.00953603	0.0687107	0.0785276	0.0116273	1	2.48492895101514	-0.27488765284	-0.859104348	-3.443127348
HG01924	PEL	AMR	2	30	-0.0101485	-0.00718378	0.0509401	0.0525845	0.00975143	0	-0.498747710312636	-0.29273331558	-0.899391612	-0.50086645168
HG01926	PEL	AMR	1	80	-0.0166112	-0.0113493	0.0722004	0.0841459	0.0129891	0	-0.00246192388073302	-0.18503338218	-0.856341884	-2.7376682142
HG01927	PEL	AMR	2	66	-0.0164605	-0.00943973	0.0679335	0.078035	0.0119829	0	0.508770720076601	-0.2044203798	-0.774316264	-1.9562752428
HG01932	PEL	AMR	1	37	-0.0156589	-0.00394618	0.05975	0.06471	0.0104149	1	2.06003230640902	-0.2129305339	-0.714065008	-1.2161826524
HG01933	PEL	AMR	2	77	-0.010639	-0.00385627	0.0470106	0.046452	0.00993848	0	0.295174403292516	-0.15498660676	-0.76013668	-2.9321798924
HG01935	PEL	AMR	1	52	-0.0149905	-0.00221595	0.0562097	0.0577604	0.00824824	0	0.749418795827133	-0.21034677876	-0.794216384	-2.1718497954
HG01936	PEL	AMR	2	44	-0.013277	-0.000410556	0.0489227	0.0487342	0.00945482	0	0.698022659916173	-0.1155832892	-0.737280484	-0.8221111162
HG01938	PEL	AMR	1	50	-0.0164995	-0.0111947	0.0705213	0.0825828	0.0120397	1	1.83845912581544	-0.22341615432	-0.87087476	-0.9278221766
HG01939	PEL	AMR	2	49	-0.0148732	-0.00329178	0.0565979	0.0602943	0.0103569	1	2.6469737333348	-0.2159383244	-0.805431908	-1.2929930434
HG01941	PEL	AMR	1	23	-0.0127441	-0.00640197	0.057055	0.063564	0.00992004	0	1.24054454196873	-0.22720302566	-0.894545324	-0.5863342471
HG01942	PEL	AMR	2	46	-0.0155183	-0.00585983	0.061762	0.0672541	0.0105094	1	1.59082084906944	-0.18963467064	-0.932664932	-2.3372112744
HG01944	PEL	AMR	1	65	-0.0151228	-0.0163251	0.0381898	0.0360595	0.00509861	0	0.806300547301448	-0.16928349738	-0.863142256	-2.2431577344
HG01945	PEL	AMR	2	36	-0.0153137	-0.00416958	0.0588438	0.0634784	0.00865555	1	2.19803781257437	-0.11172237994	-0.718661796	-1.492444132
HG01947	PEL	AMR	1	24	-0.0132014	0.00075843	0.0464207	0.0436028	0.00758589	0	0.962808310871094	-0.16500444214	-0.73499706	-2.1505565858
HG01948	PEL	AMR	2	49	-0.00714896	-0.00733595	0.0471595	0.0499119	0.0115573	0	0.869586784683183	-0.069865126002	-0.69401918	-0.56759263966
HG01950	PEL	AMR	1	30	-0.0132281	-0.00779419	0.062039	0.0689822	0.0108449	1	2.58092003535674	-0.18797050012	-0.849862868	-2.7718154076
HG01951	PEL	AMR	2	36	-0.0152422	-0.0105725	0.0670657	0.0780317	0.0128963	1	2.08475378134075	-0.080762245816	-0.715228676	-0.26776914874
HG01953	PEL	AMR	1	72	-0.0154251	-0.00794038	0.0660003	0.0741606	0.00922318	0	0.358548680656327	-0.30230355808	-0.945289632	-2.0098921588
HG01954	PEL	AMR	2	70	-0.0161121	-0.00832141	0.0685137	0.0782857	0.00965919	0	1.17580620671469	-0.25949197218	-0.787946948	-3.40512204
HG01956	ACB	AFR	2	36	0.0309921	-0.00148008	0.00517107	-0.00635172	0.0227324	1	1.44736876726134	-0.13236213282	-0.281394084	7.621407876
HG01958	ACB	AFR	2	59	0.0276938	-0.000420623	0.00543955	-0.00717641	0.0204919	0	0.11242835193286	-0.24673809912	-0.636646156	5.3135003576
HG01961	PEL	AMR	1	40	-0.0155181	-0.0105706	0.0622013	0.0881287	-0.0244679	1	1.37269266331718	-0.2336232912	-0.85741174	-3.0116583328
HG01965	PEL	AMR	2	55	-0.0095267	0.0010422	0.036903	0.0489765	-0.0285879	0	-0.242583622701495	-0.11597114694	-0.751158672	-1.7416732166
HG01967	PEL	AMR	1	40	-0.014084	0.00225131	0.049881	0.0475743	0.00465236	0	0.99451179817888	-0.19906609204	-0.797749304	-1.6793611468
HG01968	PEL	AMR	2	72	-0.0164461	-0.0107255	0.0705423	0.0814963	0.0104016	0	0.674825677141718	-0.18328255364	-0.795110592	-2.0548523102
HG01970	PEL	AMR	1	27	-0.014561	0.000401315	0.0515838	0.0510516	0.00599012	1	1.37375957331787	-0.2416959485	-0.83383898	-1.9699226034
HG01971	PEL	AMR	2	67	-0.00690309	-0.00056823	0.0448872	0.043169	0.00854068	0	0.130758223879525	-0.19188273112	-0.6680113	0.2968380908
HG01973	PEL	AMR	2	47	-0.0137543	-0.00545429	0.0597524	0.0651757	0.00793859	1	1.95675950581093	-0.19800347962	-0.884293868	-3.3900734736
HG01974	PEL	AMR	1	73	-0.0163727	-0.0102876	0.0707474	0.0817248	0.00837146	0	0.791226937102814	-0.1707373329	-0.715743644	-2.176891577
HG01976	PEL	AMR	2	71	-0.0145224	0.000143243	0.052724	0.0528483	0.0055832	0	0.178441253932932	-0.07260049061	-0.758980996	-0.38673983882
HG01977	PEL	AMR	1	31	-0.0153046	-0.00409376	0.0602541	0.0650587	0.00679999	1	1.76692679616581	-0.2709409269	-0.846331944	-1.344325802
HG01979	PEL	AMR	1	22	-0.0146026	-0.000887996	0.0534305	0.0544271	0.006719	0	1.10766124877048	-0.21533929032	-0.854489596	-2.8788892846
HG01980	PEL	AMR	2	70	-0.0139203	-0.00243122	0.0556171	0.0579478	0.00821312	0	0.121770520171213	-0.11510120138	-0.786805236	-1.0196747358
HG01982	PEL	AMR	1	53	-0.0154861	-0.00407795	0.0575378	0.0594216	0.0097533	0	0.553002502617748	-0.1594465501	-0.812689364	-1.9184938718
HG01985	ACB	AFR	2	51	0.0305995	-0.00197053	0.00504696	-0.00645259	0.0207162	0	-1.28593000374818	-0.10323157666	-0.591969688	4.9216042094
HG01986	ACB	AFR	1	77	0.0284046	-0.000394736	0.0052048	-0.00684111	0.020346	0	0.0954137649370295	-0.127000273	-0.6327819	7.429333912
HG01988	ACB	AFR	1	25	0.00460653	0.00441113	0.00128645	-0.00698446	0.0171667	1	2.29422711073651	-0.18216020608	-0.796020768	1.5785063202
HG01989	ACB	AFR	2	60	0.0125229	-0.000511602	0.000866697	-0.00443464	0.020784	1	2.0349254129938	-0.19549207972	-0.34486888	4.7392875004
HG01990	ACB	AFR	1	66	0.0310234	-0.00248119	0.00489313	-0.00634633	0.0184443	0	0.184129288205129	-0.18031514746	-0.726220648	4.6180352122
HG01991	PEL	AMR	1	57	-0.0145619	-0.00273193	0.056289	0.0582172	0.00756519	1	1.98668048387689	-0.11930537736	-0.773783332	-2.0406227134
HG01992	PEL	AMR	2	62	-0.0161728	-0.00824085	0.0667346	0.0756031	0.0102272	0	0.671408656110511	-0.2433281481	-0.819571572	-2.1933285528
HG01997	PEL	AMR	2	40	-0.0157108	-0.00692036	0.0634429	0.0704506	0.0107263	1	1.97846895032402	-0.10339732064	-0.654586204	-1.116901783
HG02002	PEL	AMR	1	65	-0.0154393	-0.0039192	0.0574788	0.0611071	0.00968898	0	1.28407991394465	-0.0060478968694	-0.704685804	-1.3094940012
HG02003	PEL	AMR	2	21	-0.0152292	-0.00520005	0.0600174	0.0649974	0.0103482	1	2.35756306417747	-0.17917765578	-0.725444204	-2.0702207866
HG02006	PEL	AMR	2	22	0.00538975	0.00247963	0.0215536	0.0270527	-0.0268839	1	2.20026434652563	-0.10515992794	-0.649534328	3.0537392942
HG02008	PEL	AMR	1	77	-0.0151551	-0.00588242	0.0614587	0.0665925	0.00980055	0	-0.832190095539996	-0.16218006376	-0.798158484	-0.7241930634
HG02009	ACB	AFR	1	56	0.0278319	0.000580182	0.00554381	-0.00710416	0.0183329	0	0.0194383968533477	-0.1624417205	-0.672833636	6.635509238
HG02010	ACB	AFR	2	42	0.0271534	0.00094007	0.00537179	-0.00740635	0.0186478	1	1.43948130247464	-0.0359336314	-0.570722268	5.2705364446
HG02012	ACB	AFR	2	78	0.0310516	-0.00185003	0.0051969	-0.00630687	0.0209504	0	-0.0207635502086569	-0.1881993446	-0.623945608	3.8337118652
HG02013	ACB	AFR	1	25	0.0328041	-0.00353195	0.00484868	-0.00535161	0.0244162	0	-1.21079270565645	-0.27875024478	-0.815399932	5.187212686
HG02014	ACB	AFR	1	66	0.0290705	-8.45373e-06	0.00523683	-0.00609657	0.0177311	0	1.03740114771539	-0.031634636402	-0.468726668	4.395019553
HG02016	KHV	EAS	2	30	-0.014187	-0.0291198	-0.00475645	-0.0107887	0.00186422	0	-0.574033681082101	-0.16127394058	-0.826974736	-1.0854738246
HG02017	KHV	EAS	1	77	-0.0146436	-0.0329645	-0.00276175	-0.0137356	-0.00109133	0	-1.13602735845667	-0.33281222916	-0.844509596	-0.049847864344
HG02019	KHV	EAS	2	42	-0.0149764	-0.0331575	-0.00230169	-0.014126	-0.00177676	0	-0.324247288419738	-0.3750357184	-0.833272116	-2.0156185478
HG02020	KHV	EAS	1	68	-0.0146884	-0.033866	-0.00257274	-0.0143933	-0.00291032	0	-1.88916560979064	-0.2692540402	-0.757905152	-0.6868211772
HG02023	KHV	EAS	1	73	-0.0150864	-0.0344141	-0.00209905	-0.0141888	-0.00353198	0	-2.38403627796391	-0.20715136944	-0.806220328	0.29568385552
HG02025	KHV	EAS	2	34	-0.0153059	-0.0351813	-0.00179652	-0.0149666	-0.00556362	0	-0.811791809216825	-0.32018287442	-0.866581364	0.14173740514
HG02026	KHV	EAS	1	37	-0.0151013	-0.0350699	-0.00224892	-0.014379	-0.00747082	0	-2.99719742866068	-0.4247126387	-1.067099524	-2.4180141422
HG02028	KHV	EAS	2	66	-0.014723	-0.0333789	-0.00224377	-0.0139024	-0.00240954	0	-2.47266332905898	-0.26021552458	-0.816276176	0.32318395894
HG02029	KHV	EAS	1	52	-0.015177	-0.0355237	-0.00104874	-0.0142314	-0.00477	0	-1.94348157800877	-0.24704602956	-0.744380256	-2.0180818548
HG02031	KHV	EAS	2	32	-0.014923	-0.0339941	-0.00163135	-0.0139168	-0.00185176	0	-0.722201875295821	-0.33016789754	-0.797328148	-1.887309045
HG02032	KHV	EAS	1	35	-0.0152901	-0.0350465	-0.000595197	-0.0143872	-0.00269705	0	-1.48803210819494	-0.24129883602	-0.72358992	-1.0802976808
HG02035	KHV	EAS	1	23	-0.0146483	-0.0332559	-0.00216011	-0.0136066	-0.00256853	0	-0.718473287768839	-0.22105451294	-0.83933796	0.49412530816
HG02040	KHV	EAS	1	70	-0.0149524	-0.0336851	-0.00230736	-0.0141357	-0.00317642	0	-1.46555482087523	-0.28705006388	-0.86564524	-1.3761504488
HG02047	KHV	EAS	1	29	-0.0150626	-0.0337515	-0.0027233	-0.0140653	-0.00296451	0	-2.4377462854422	-0.29032876586	-0.752286412	-0.4282923089
HG02048	KHV	EAS	2	25	-0.014792	-0.0337616	-0.00197218	-0.0133186	-0.00496902	0	-0.343844737199701	-0.2476610491	-0.75742212	-0.39244703322
HG02049	KHV	EAS	2	59	-0.014851	-0.0339093	-0.00238071	-0.0132443	-0.00588929	0	-0.39298890556179	-0.19518583196	-0.730709652	1.084302954
